zpid,open_house,open_house_info
19269882,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
19270943,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}]}"
19269240,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}]}"
19266118,Sat. 12-2pm,"{'open_house_showing': [{'open_house_end': 1688245200000, 'open_house_start': 1688238000000}, {'open_house_end': 1688331600000, 'open_house_start': 1688324400000}]}"
19269464,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
19270425,Sun. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688335200000, 'open_house_start': 1688328000000}]}"
19266525,Sun. 11am-1pm,"{'open_house_showing': [{'open_house_end': 1688328000000, 'open_house_start': 1688320800000}]}"
332863832,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
52972410,Sun. 2-4:30pm,"{'open_house_showing': [{'open_house_end': 1688340600000, 'open_house_start': 1688331600000}, {'open_house_end': 1688945400000, 'open_house_start': 1688936400000}]}"
24832011,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
89033310,Sun. 2-4:30pm,"{'open_house_showing': [{'open_house_end': 1688340600000, 'open_house_start': 1688331600000}]}"
2057099066,Sun. 2-4:30pm,"{'open_house_showing': [{'open_house_end': 1688340600000, 'open_house_start': 1688331600000}]}"
2122130800,Sat. 2-4:30pm,"{'open_house_showing': [{'open_house_end': 1688254200000, 'open_house_start': 1688245200000}, {'open_house_end': 1688340600000, 'open_house_start': 1688331600000}]}"
24831788,Sun. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688335200000, 'open_house_start': 1688328000000}, {'open_house_end': 1688670000000, 'open_house_start': 1688661000000}]}"
15823838,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
2062584903,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
15750499,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
15748649,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
2062584903,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
15750499,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
15847092,Sat. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688241600000}, {'open_house_end': 1688331600000, 'open_house_start': 1688324400000}]}"
2060637632,Thu. 10am-5pm,"{'open_house_showing': [{'open_house_end': 1688083200000, 'open_house_start': 1688058000000}]}"
17669786,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}]}"
17675916,Sat. 11am-1pm,"{'open_house_showing': [{'open_house_end': 1688241600000, 'open_house_start': 1688234400000}, {'open_house_end': 1688335200000, 'open_house_start': 1688324400000}]}"
17673417,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}]}"
2056984374,Sat. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688241600000}, {'open_house_end': 1688335200000, 'open_house_start': 1688328000000}]}"
2056999549,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
79841135,Sat. 11am-1pm,"{'open_house_showing': [{'open_house_end': 1688241600000, 'open_house_start': 1688234400000}]}"
15175093,Sat. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688241600000}]}"
15171797,Sat. 10am-1pm,"{'open_house_showing': [{'open_house_end': 1688241600000, 'open_house_start': 1688230800000}, {'open_house_end': 1688328000000, 'open_house_start': 1688320800000}]}"
2070904493,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
15167347,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
15541845,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
15626516,Sat. 2-4:30pm,"{'open_house_showing': [{'open_house_end': 1688254200000, 'open_house_start': 1688245200000}, {'open_house_end': 1688340600000, 'open_house_start': 1688331600000}]}"
15528270,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688329800000}]}"
15542239,Sat. 1:30-4:30pm,"{'open_house_showing': [{'open_house_end': 1688254200000, 'open_house_start': 1688243400000}, {'open_house_end': 1688340600000, 'open_house_start': 1688329800000}]}"
15524769,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
15527748,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
15529646,Sat. 2-5pm,"{'open_house_showing': [{'open_house_end': 1688256000000, 'open_house_start': 1688245200000}]}"
15527373,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
15535032,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
15633866,Sat. 12-2pm,"{'open_house_showing': [{'open_house_end': 1688245200000, 'open_house_start': 1688238000000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
15613499,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
15613078,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
2072651714,Sun. 1:30-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688329800000}]}"
332863661,Sat. 12-2pm,"{'open_house_showing': [{'open_house_end': 1688245200000, 'open_house_start': 1688238000000}]}"
331601131,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
15149771,Thu. 4-6pm,"{'open_house_showing': [{'open_house_end': 1688086800000, 'open_house_start': 1688079600000}, {'open_house_end': 1688252400000, 'open_house_start': 1688245200000}]}"
184817745,Thu. 5-6:30pm,"{'open_house_showing': [{'open_house_end': 1688088600000, 'open_house_start': 1688083200000}]}"
15152062,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
61325355,Thu. 4-6pm,"{'open_house_showing': [{'open_house_end': 1688086800000, 'open_house_start': 1688079600000}, {'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688328000000, 'open_house_start': 1688317200000}]}"
332860438,Fri. 5-7pm,"{'open_house_showing': [{'open_house_end': 1688176800000, 'open_house_start': 1688169600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
79847725,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
54854643,Sun. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688335200000, 'open_house_start': 1688328000000}]}"
2086985166,Sun. 12-2pm,"{'open_house_showing': [{'open_house_end': 1688331600000, 'open_house_start': 1688324400000}]}"
335654120,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
335653784,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
249664655,Sat. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688241600000}, {'open_house_end': 1688335200000, 'open_house_start': 1688328000000}]}"
80740629,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
153151972,Sat. 1:30-4:30pm,"{'open_house_showing': [{'open_house_end': 1688254200000, 'open_house_start': 1688243400000}]}"
7281736,Fri. 12-3pm,"{'open_house_showing': [{'open_house_end': 1688162400000, 'open_house_start': 1688151600000}, {'open_house_end': 1688248800000, 'open_house_start': 1688238000000}, {'open_house_end': 1688335200000, 'open_house_start': 1688324400000}, {'open_house_end': 1688421600000, 'open_house_start': 1688410800000}]}"
7281946,Fri. 4-7pm,"{'open_house_showing': [{'open_house_end': 1688176800000, 'open_house_start': 1688166000000}]}"
15556746,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
15558658,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
2057448433,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}, {'open_house_end': 1688857200000, 'open_house_start': 1688846400000}, {'open_house_end': 1688943600000, 'open_house_start': 1688932800000}, {'open_house_end': 1689462000000, 'open_house_start': 1689451200000}, {'open_house_end': 1689548400000, 'open_house_start': 1689537600000}, {'open_house_end': 1690066800000, 'open_house_start': 1690056000000}, {'open_house_end': 1690153200000, 'open_house_start': 1690142400000}, {'open_house_end': 1690671600000, 'open_house_start': 1690660800000}, {'open_house_end': 1690758000000, 'open_house_start': 1690747200000}, {'open_house_end': 1691276400000, 'open_house_start': 1691265600000}]}"
2059133699,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}, {'open_house_end': 1688857200000, 'open_house_start': 1688846400000}, {'open_house_end': 1688943600000, 'open_house_start': 1688932800000}, {'open_house_end': 1689462000000, 'open_house_start': 1689451200000}, {'open_house_end': 1689548400000, 'open_house_start': 1689537600000}, {'open_house_end': 1690066800000, 'open_house_start': 1690056000000}, {'open_house_end': 1690153200000, 'open_house_start': 1690142400000}, {'open_house_end': 1690671600000, 'open_house_start': 1690660800000}, {'open_house_end': 1690758000000, 'open_house_start': 1690747200000}, {'open_house_end': 1691276400000, 'open_house_start': 1691265600000}]}"
2057448507,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}, {'open_house_end': 1688857200000, 'open_house_start': 1688846400000}, {'open_house_end': 1688943600000, 'open_house_start': 1688932800000}, {'open_house_end': 1689462000000, 'open_house_start': 1689451200000}, {'open_house_end': 1689548400000, 'open_house_start': 1689537600000}, {'open_house_end': 1690066800000, 'open_house_start': 1690056000000}, {'open_house_end': 1690153200000, 'open_house_start': 1690142400000}, {'open_house_end': 1690671600000, 'open_house_start': 1690660800000}, {'open_house_end': 1690758000000, 'open_house_start': 1690747200000}, {'open_house_end': 1691276400000, 'open_house_start': 1691265600000}]}"
2057448554,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}, {'open_house_end': 1688857200000, 'open_house_start': 1688846400000}, {'open_house_end': 1688943600000, 'open_house_start': 1688932800000}, {'open_house_end': 1689462000000, 'open_house_start': 1689451200000}, {'open_house_end': 1689548400000, 'open_house_start': 1689537600000}, {'open_house_end': 1690066800000, 'open_house_start': 1690056000000}, {'open_house_end': 1690153200000, 'open_house_start': 1690142400000}, {'open_house_end': 1690671600000, 'open_house_start': 1690660800000}, {'open_house_end': 1690758000000, 'open_house_start': 1690747200000}, {'open_house_end': 1691276400000, 'open_house_start': 1691265600000}]}"
15555991,Sun. 1:30-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688329800000}]}"
2059759707,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}, {'open_house_end': 1688857200000, 'open_house_start': 1688846400000}, {'open_house_end': 1688943600000, 'open_house_start': 1688932800000}, {'open_house_end': 1689462000000, 'open_house_start': 1689451200000}, {'open_house_end': 1689548400000, 'open_house_start': 1689537600000}, {'open_house_end': 1690066800000, 'open_house_start': 1690056000000}, {'open_house_end': 1690153200000, 'open_house_start': 1690142400000}, {'open_house_end': 1690671600000, 'open_house_start': 1690660800000}, {'open_house_end': 1690758000000, 'open_house_start': 1690747200000}, {'open_house_end': 1691276400000, 'open_house_start': 1691265600000}]}"
2059766593,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}, {'open_house_end': 1688857200000, 'open_house_start': 1688846400000}, {'open_house_end': 1688943600000, 'open_house_start': 1688932800000}, {'open_house_end': 1689462000000, 'open_house_start': 1689451200000}, {'open_house_end': 1689548400000, 'open_house_start': 1689537600000}, {'open_house_end': 1690066800000, 'open_house_start': 1690056000000}, {'open_house_end': 1690153200000, 'open_house_start': 1690142400000}, {'open_house_end': 1690671600000, 'open_house_start': 1690660800000}, {'open_house_end': 1690758000000, 'open_house_start': 1690747200000}, {'open_house_end': 1691276400000, 'open_house_start': 1691265600000}]}"
15559640,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
15555471,Sun. 12:30-2pm,"{'open_house_showing': [{'open_house_end': 1688331600000, 'open_house_start': 1688326200000}]}"
15557398,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
15573274,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
55007526,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
15567659,Thu. 5-7pm,"{'open_house_showing': [{'open_house_end': 1688090400000, 'open_house_start': 1688083200000}, {'open_house_end': 1688241600000, 'open_house_start': 1688234400000}, {'open_house_end': 1688328000000, 'open_house_start': 1688320800000}]}"
15567628,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
15554405,Fri. 4-6pm,"{'open_house_showing': [{'open_house_end': 1688173200000, 'open_house_start': 1688166000000}, {'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
2077919909,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}]}"
15570344,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}]}"
58660838,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
333862485,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}, {'open_house_end': 1688857200000, 'open_house_start': 1688846400000}, {'open_house_end': 1688943600000, 'open_house_start': 1688932800000}, {'open_house_end': 1689462000000, 'open_house_start': 1689451200000}, {'open_house_end': 1689548400000, 'open_house_start': 1689537600000}, {'open_house_end': 1690066800000, 'open_house_start': 1690056000000}, {'open_house_end': 1690153200000, 'open_house_start': 1690142400000}]}"
